state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration,sample_duration_code,sample_duration_type,pollutant_standard,year,quarter,units_of_measure,event_type,observation_count,observation_percent,arithmetic_mean,minimum_value,maximum_value,quarterly_criteria_met,valid_samples,valid_day_count,scheduled_samples,percent_days,percent_one_value,monitoring_agency_code,monitoring_agency,local_site_name,address,state,county,city,cbsa_code,cbsa,date_of_last_change,status,request_time,url,rows,date
06,037,1404,14129,1,34.0264,-117.9822,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,1,Micrograms/cubic meter (LC),No Events,15,100.0,0.0068,0.002,0.014,Y,15.0,15.0,15.0,16.7,17.0,0972,South Coast Air Quality Management District,Closet World (Quemetco),"500 S. 7th Ave. City of Industry, CA 91746",California,Los Angeles,Industry (corporate name for City of Industry),31080,"Los Angeles-Long Beach-Anaheim, CA",2023-06-29,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-03-31
06,037,1103,14129,3,34.0666,-118.2269,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,1,Micrograms/cubic meter (LC),No Events,14,93.0,0.0038,0.001,0.01,Y,14.0,14.0,15.0,15.6,16.0,0972,South Coast Air Quality Management District,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",2023-06-29,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-03-31
06,037,1103,14129,3,34.0666,-118.2269,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,2,Micrograms/cubic meter (LC),No Events,14,93.0,0.0035,0.001,0.005,Y,14.0,14.0,15.0,15.4,15.0,0972,South Coast Air Quality Management District,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",2023-09-20,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-06-30
06,037,1103,14129,3,34.0666,-118.2269,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,3,Micrograms/cubic meter (LC),No Events,14,93.0,0.0049,0.001,0.008,Y,14.0,14.0,15.0,15.2,15.0,0972,South Coast Air Quality Management District,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",2023-12-12,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-09-30
06,037,1302,14129,1,33.9014,-118.205,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,3,Micrograms/cubic meter (LC),No Events,15,100.0,0.0037,0.001,0.007,Y,15.0,15.0,15.0,16.3,16.0,0972,South Coast Air Quality Management District,Compton,700 North Bullis Road,California,Los Angeles,Compton,31080,"Los Angeles-Long Beach-Anaheim, CA",2023-12-12,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-09-30
06,037,1302,14129,2,33.9014,-118.205,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,3,Micrograms/cubic meter (LC),No Events,15,100.0,0.0041,0.001,0.007,Y,15.0,15.0,15.0,16.3,16.0,0972,South Coast Air Quality Management District,Compton,700 North Bullis Road,California,Los Angeles,Compton,31080,"Los Angeles-Long Beach-Anaheim, CA",2023-12-12,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-09-30
06,037,1404,14129,1,34.0264,-117.9822,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,3,Micrograms/cubic meter (LC),No Events,15,100.0,0.0082,0.002,0.012,Y,15.0,15.0,15.0,16.3,16.0,0972,South Coast Air Quality Management District,Closet World (Quemetco),"500 S. 7th Ave. City of Industry, CA 91746",California,Los Angeles,Industry (corporate name for City of Industry),31080,"Los Angeles-Long Beach-Anaheim, CA",2023-12-12,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-09-30
06,037,1302,14129,1,33.9014,-118.205,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,4,Micrograms/cubic meter (LC),No Events,15,100.0,0.0085,0.003,0.017,Y,15.0,15.0,15.0,16.3,16.0,0972,South Coast Air Quality Management District,Compton,700 North Bullis Road,California,Los Angeles,Compton,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-03-06,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-12-31
06,037,1302,14129,2,33.9014,-118.205,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,4,Micrograms/cubic meter (LC),No Events,8,53.0,0.0081,0.003,0.017,N,8.0,8.0,15.0,8.7,9.0,0972,South Coast Air Quality Management District,Compton,700 North Bullis Road,California,Los Angeles,Compton,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-03-06,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-12-31
06,037,1404,14129,1,34.0264,-117.9822,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,4,Micrograms/cubic meter (LC),No Events,15,100.0,0.0097,0.004,0.024,Y,15.0,15.0,15.0,16.3,16.0,0972,South Coast Air Quality Management District,Closet World (Quemetco),"500 S. 7th Ave. City of Industry, CA 91746",California,Los Angeles,Industry (corporate name for City of Industry),31080,"Los Angeles-Long Beach-Anaheim, CA",2024-03-06,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-12-31
06,037,1404,14129,1,34.0264,-117.9822,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,2,Micrograms/cubic meter (LC),No Events,14,93.0,0.0094,0.003,0.015,Y,14.0,14.0,15.0,15.4,15.0,0972,South Coast Air Quality Management District,Closet World (Quemetco),"500 S. 7th Ave. City of Industry, CA 91746",California,Los Angeles,Industry (corporate name for City of Industry),31080,"Los Angeles-Long Beach-Anaheim, CA",2023-09-20,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-06-30
06,037,1103,14129,3,34.0666,-118.2269,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,4,Micrograms/cubic meter (LC),No Events,14,93.0,0.0066,0.002,0.011,Y,14.0,14.0,15.0,15.2,15.0,0972,South Coast Air Quality Management District,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-03-06,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-12-31
06,037,1103,14129,2,34.0666,-118.2269,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,1,Micrograms/cubic meter (LC),No Events,15,100.0,0.0039,0.001,0.01,Y,15.0,15.0,15.0,16.7,17.0,0972,South Coast Air Quality Management District,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",2023-06-29,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-03-31
06,037,1103,14129,2,34.0666,-118.2269,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,2,Micrograms/cubic meter (LC),No Events,15,100.0,0.0038,0.001,0.005,Y,15.0,15.0,15.0,16.5,16.0,0972,South Coast Air Quality Management District,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",2023-09-20,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-06-30
06,037,1103,14129,2,34.0666,-118.2269,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,3,Micrograms/cubic meter (LC),No Events,15,100.0,0.0053,0.001,0.008,Y,15.0,15.0,15.0,16.3,16.0,0972,South Coast Air Quality Management District,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",2023-12-12,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-09-30
06,037,1103,14129,2,34.0666,-118.2269,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,4,Micrograms/cubic meter (LC),No Events,15,100.0,0.0071,0.003,0.01,Y,15.0,15.0,15.0,16.3,16.0,0972,South Coast Air Quality Management District,Los Angeles-North Main Street,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-03-06,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-12-31
06,037,1602,14129,1,34.0103,-118.0685,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,1,Micrograms/cubic meter (LC),No Events,14,93.0,0.0035,0.001,0.006,Y,14.0,14.0,15.0,15.6,16.0,0972,South Coast Air Quality Management District,Pico Rivera #2,"4144 SAN GABRIEL RIVER PKWY, PICO RIVERA",California,Los Angeles,Pico Rivera,31080,"Los Angeles-Long Beach-Anaheim, CA",2023-06-29,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-03-31
06,037,1602,14129,1,34.0103,-118.0685,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,2,Micrograms/cubic meter (LC),No Events,15,100.0,0.0029,0.001,0.005,Y,15.0,15.0,15.0,16.5,16.0,0972,South Coast Air Quality Management District,Pico Rivera #2,"4144 SAN GABRIEL RIVER PKWY, PICO RIVERA",California,Los Angeles,Pico Rivera,31080,"Los Angeles-Long Beach-Anaheim, CA",2023-09-20,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-06-30
06,037,1602,14129,1,34.0103,-118.0685,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,3,Micrograms/cubic meter (LC),No Events,15,100.0,0.0044,0.002,0.007,Y,15.0,15.0,15.0,16.3,16.0,0972,South Coast Air Quality Management District,Pico Rivera #2,"4144 SAN GABRIEL RIVER PKWY, PICO RIVERA",California,Los Angeles,Pico Rivera,31080,"Los Angeles-Long Beach-Anaheim, CA",2023-12-12,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-09-30
06,037,1602,14129,1,34.0103,-118.0685,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,4,Micrograms/cubic meter (LC),No Events,15,100.0,0.0063,0.002,0.01,Y,15.0,15.0,15.0,16.3,16.0,0972,South Coast Air Quality Management District,Pico Rivera #2,"4144 SAN GABRIEL RIVER PKWY, PICO RIVERA",California,Los Angeles,Pico Rivera,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-03-06,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-12-31
06,065,8001,14129,2,33.9996,-117.416,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,1,Micrograms/cubic meter (LC),No Events,14,93.0,0.0034,0.0,0.006,Y,14.0,14.0,15.0,15.6,16.0,0972,South Coast Air Quality Management District,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2023-06-29,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-03-31
06,065,8001,14129,2,33.9996,-117.416,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,2,Micrograms/cubic meter (LC),No Events,15,100.0,0.0031,0.001,0.006,Y,15.0,15.0,15.0,16.5,16.0,0972,South Coast Air Quality Management District,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2023-09-20,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-06-30
06,065,8001,14129,2,33.9996,-117.416,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,3,Micrograms/cubic meter (LC),No Events,15,100.0,0.0045,0.002,0.008,Y,15.0,15.0,15.0,16.3,16.0,0972,South Coast Air Quality Management District,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2023-12-12,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-09-30
06,065,8001,14129,2,33.9996,-117.416,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,4,Micrograms/cubic meter (LC),No Events,14,93.0,0.0066,0.002,0.011,Y,14.0,14.0,15.0,15.2,15.0,0972,South Coast Air Quality Management District,Rubidoux,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,40140,"Riverside-San Bernardino-Ontario, CA",2024-03-06,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-12-31
06,071,9004,14129,2,34.1067,-117.2741,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,1,Micrograms/cubic meter (LC),No Events,15,100.0,0.0033,0.0,0.007,Y,15.0,15.0,15.0,16.7,17.0,0972,South Coast Air Quality Management District,San Bernardino,"24302 4TH ST., SAN BERNARDINO, CA.",California,San Bernardino,San Bernardino,40140,"Riverside-San Bernardino-Ontario, CA",2023-06-29,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-03-31
06,071,9004,14129,2,34.1067,-117.2741,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,2,Micrograms/cubic meter (LC),No Events,14,93.0,0.0042,0.002,0.006,Y,14.0,14.0,15.0,15.4,15.0,0972,South Coast Air Quality Management District,San Bernardino,"24302 4TH ST., SAN BERNARDINO, CA.",California,San Bernardino,San Bernardino,40140,"Riverside-San Bernardino-Ontario, CA",2023-09-20,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-06-30
06,071,9004,14129,2,34.1067,-117.2741,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,3,Micrograms/cubic meter (LC),No Events,15,100.0,0.0057,0.002,0.009,Y,15.0,15.0,15.0,16.3,16.0,0972,South Coast Air Quality Management District,San Bernardino,"24302 4TH ST., SAN BERNARDINO, CA.",California,San Bernardino,San Bernardino,40140,"Riverside-San Bernardino-Ontario, CA",2023-12-12,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-09-30
06,071,9004,14129,2,34.1067,-117.2741,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,4,Micrograms/cubic meter (LC),No Events,15,100.0,0.0075,0.004,0.013,Y,15.0,15.0,15.0,16.3,16.0,0972,South Coast Air Quality Management District,San Bernardino,"24302 4TH ST., SAN BERNARDINO, CA.",California,San Bernardino,San Bernardino,40140,"Riverside-San Bernardino-Ontario, CA",2024-03-06,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-12-31
06,037,1405,14129,2,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,1,Micrograms/cubic meter (LC),No Events,15,100.0,0.0157,0.006,0.052,Y,15.0,15.0,15.0,16.7,17.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2023-06-29,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-03-31
06,037,1405,14129,2,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,2,Micrograms/cubic meter (LC),No Events,15,100.0,0.0129,0.005,0.038,Y,15.0,15.0,15.0,16.5,16.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2023-09-20,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-06-30
06,037,1405,14129,2,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,3,Micrograms/cubic meter (LC),No Events,15,100.0,0.0165,0.009,0.03,Y,15.0,15.0,15.0,16.3,16.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2023-12-12,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-09-30
06,037,1405,14129,2,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,4,Micrograms/cubic meter (LC),No Events,14,93.0,0.0214,0.003,0.063,Y,14.0,14.0,15.0,15.2,15.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-03-06,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-12-31
06,037,1405,14129,3,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,1,Micrograms/cubic meter (LC),No Events,7,100.0,0.0131,0.005,0.023,N,7.0,7.0,7.0,7.8,8.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2023-06-29,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-03-31
06,037,1405,14129,3,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,2,Micrograms/cubic meter (LC),No Events,8,100.0,0.011,0.006,0.016,N,8.0,8.0,8.0,8.8,9.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2023-09-20,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-06-30
06,037,1405,14129,3,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,3,Micrograms/cubic meter (LC),No Events,7,100.0,0.0166,0.013,0.025,N,7.0,7.0,7.0,7.6,8.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2023-12-12,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-09-30
06,037,1405,14129,3,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,4,Micrograms/cubic meter (LC),No Events,8,100.0,0.0213,0.009,0.066,N,8.0,8.0,8.0,8.7,9.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2024-03-06,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-12-31
06,085,2011,14129,3,37.3298,-121.8154,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,4,Micrograms/cubic meter (LC),No Events,14,93.0,0.0196,0.003,0.051,Y,14.0,14.0,15.0,15.2,15.0,0086,Bay Area Air Quality Management District,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,41940,"San Jose-Sunnyvale-Santa Clara, CA",2024-04-23,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-12-31
06,085,2011,14129,3,37.3298,-121.8154,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,1,Micrograms/cubic meter (LC),No Events,13,87.0,0.0145,0.001,0.028,Y,13.0,13.0,15.0,14.4,14.0,0086,Bay Area Air Quality Management District,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,41940,"San Jose-Sunnyvale-Santa Clara, CA",2023-09-12,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-03-31
06,085,2011,14129,3,37.3298,-121.8154,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,2,Micrograms/cubic meter (LC),No Events,15,100.0,0.0128,0.0,0.034,Y,15.0,15.0,15.0,16.5,16.0,0086,Bay Area Air Quality Management District,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,41940,"San Jose-Sunnyvale-Santa Clara, CA",2023-09-18,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-06-30
06,085,2011,14129,3,37.3298,-121.8154,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2023,3,Micrograms/cubic meter (LC),No Events,15,100.0,0.0148,0.008,0.034,Y,15.0,15.0,15.0,16.3,16.0,0086,Bay Area Air Quality Management District,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,41940,"San Jose-Sunnyvale-Santa Clara, CA",2025-05-21,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20230101&edate=20231231&state=06,52,2023-09-30
06,073,1023,14129,1,33.1309,-117.2724,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2024,1,Micrograms/cubic meter (LC),No Events,14,88.0,0.0125,0.0,0.033,Y,14.0,14.0,16.0,15.4,15.0,0942,San Diego County Air Pollution Control District,Palomar Airport,2192 Palomar Airport Rd.,California,San Diego,Carlsbad,41740,"San Diego-Carlsbad, CA",2025-03-21,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20240101&edate=20241231&state=06,50,2024-03-31
06,073,1023,14129,1,33.1309,-117.2724,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2024,2,Micrograms/cubic meter (LC),No Events,15,100.0,0.0108,0.002,0.034,Y,15.0,15.0,15.0,16.5,16.0,0942,San Diego County Air Pollution Control District,Palomar Airport,2192 Palomar Airport Rd.,California,San Diego,Carlsbad,41740,"San Diego-Carlsbad, CA",2025-03-21,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20240101&edate=20241231&state=06,50,2024-06-30
06,073,1023,14129,1,33.1309,-117.2724,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2024,3,Micrograms/cubic meter (LC),No Events,16,100.0,0.0111,0.002,0.024,Y,15.0,15.0,15.0,16.3,17.0,0942,San Diego County Air Pollution Control District,Palomar Airport,2192 Palomar Airport Rd.,California,San Diego,Carlsbad,41740,"San Diego-Carlsbad, CA",2025-03-21,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20240101&edate=20241231&state=06,50,2024-09-30
